,Date,Station Id,Station Name,Elevation (ft),Precipitation Accumulation (in) Start of Month Values,Precipitation Increment (in),Snow Water Equivalent (in) Start of Month Values,Snow Depth (in) Start of Month Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),year,month,Longitude,Latitude
35990,Apr-85,823,Tony Grove Lake,8474,33.9,2.4,38.7,,,,,1985,Apr,111.63333333333334,41.9
35991,May-85,823,Tony Grove Lake,8474,36.3,3.4,31.3,,,,,1985,May,111.63333333333334,41.9
35992,Jun-85,823,Tony Grove Lake,8474,39.7,1.1,0.0,,,,,1985,Jun,111.63333333333334,41.9
35993,Jul-85,823,Tony Grove Lake,8474,40.8,3.5,0.0,,,,,1985,Jul,111.63333333333334,41.9
35994,Aug-85,823,Tony Grove Lake,8474,44.3,0.1,0.0,,,,,1985,Aug,111.63333333333334,41.9
35995,Sep-85,823,Tony Grove Lake,8474,44.4,3.7,0.0,,,,,1985,Sep,111.63333333333334,41.9
35996,Oct-85,823,Tony Grove Lake,8474,0.0,5.3,0.8,,,,,1985,Oct,111.63333333333334,41.9
35997,Nov-85,823,Tony Grove Lake,8474,5.3,11.3,2.6,,,,,1985,Nov,111.63333333333334,41.9
35998,Dec-85,823,Tony Grove Lake,8474,16.6,3.2,13.0,,,,,1985,Dec,111.63333333333334,41.9
35999,Jan-86,823,Tony Grove Lake,8474,19.8,6.6,15.7,,,,,1986,Jan,111.63333333333334,41.9
36000,Feb-86,823,Tony Grove Lake,8474,26.4,22.7,22.6,,,,,1986,Feb,111.63333333333334,41.9
36001,Mar-86,823,Tony Grove Lake,8474,49.1,4.4,45.4,,,,,1986,Mar,111.63333333333334,41.9
36002,Apr-86,823,Tony Grove Lake,8474,53.5,8.1,53.2,,,,,1986,Apr,111.63333333333334,41.9
36003,May-86,823,Tony Grove Lake,8474,61.6,3.3,48.3,,,,,1986,May,111.63333333333334,41.9
36004,Jun-86,823,Tony Grove Lake,8474,64.9,0.1,21.6,,,,,1986,Jun,111.63333333333334,41.9
36005,Jul-86,823,Tony Grove Lake,8474,65.0,2.9,0.0,,,,,1986,Jul,111.63333333333334,41.9
36006,Aug-86,823,Tony Grove Lake,8474,67.9,1.1,0.0,,,,,1986,Aug,111.63333333333334,41.9
36007,Sep-86,823,Tony Grove Lake,8474,69.0,5.9,0.0,,,,,1986,Sep,111.63333333333334,41.9
36008,Oct-86,823,Tony Grove Lake,8474,0.0,1.8,1.9,,,,,1986,Oct,111.63333333333334,41.9
36009,Nov-86,823,Tony Grove Lake,8474,1.8,6.2,0.0,,,,,1986,Nov,111.63333333333334,41.9
36010,Dec-86,823,Tony Grove Lake,8474,8.0,0.3,4.7,,,,,1986,Dec,111.63333333333334,41.9
36011,Jan-87,823,Tony Grove Lake,8474,8.3,4.7,5.5,,,,,1987,Jan,111.63333333333334,41.9
36012,Feb-87,823,Tony Grove Lake,8474,13.0,3.1,10.0,,,,,1987,Feb,111.63333333333334,41.9
36013,Mar-87,823,Tony Grove Lake,8474,16.1,3.5,13.4,,,,,1987,Mar,111.63333333333334,41.9
36014,Apr-87,823,Tony Grove Lake,8474,19.6,0.4,16.7,,,,,1987,Apr,111.63333333333334,41.9
36015,May-87,823,Tony Grove Lake,8474,20.0,5.0,3.6,,,,,1987,May,111.63333333333334,41.9
36016,Jun-87,823,Tony Grove Lake,8474,25.0,0.4,0.0,,,,,1987,Jun,111.63333333333334,41.9
36017,Jul-87,823,Tony Grove Lake,8474,25.4,1.8,0.0,,,,,1987,Jul,111.63333333333334,41.9
36018,Aug-87,823,Tony Grove Lake,8474,27.2,2.2,0.0,,,,,1987,Aug,111.63333333333334,41.9
36019,Sep-87,823,Tony Grove Lake,8474,29.4,0.5,0.0,,,,,1987,Sep,111.63333333333334,41.9
36020,Oct-87,823,Tony Grove Lake,8474,0.0,1.7,0.0,,,,,1987,Oct,111.63333333333334,41.9
36021,Nov-87,823,Tony Grove Lake,8474,1.7,3.9,0.0,,,,,1987,Nov,111.63333333333334,41.9
36022,Dec-87,823,Tony Grove Lake,8474,5.6,5.7,2.1,,,,,1987,Dec,111.63333333333334,41.9
36023,Jan-88,823,Tony Grove Lake,8474,11.3,7.5,7.7,,,,,1988,Jan,111.63333333333334,41.9
36024,Feb-88,823,Tony Grove Lake,8474,18.8,4.1,16.0,,,,,1988,Feb,111.63333333333334,41.9
36025,Mar-88,823,Tony Grove Lake,8474,22.9,5.5,20.6,,,,,1988,Mar,111.63333333333334,41.9
36026,Apr-88,823,Tony Grove Lake,8474,28.4,3.0,26.9,,,,,1988,Apr,111.63333333333334,41.9
36027,May-88,823,Tony Grove Lake,8474,31.4,3.0,20.0,,,,,1988,May,111.63333333333334,41.9
36028,Jun-88,823,Tony Grove Lake,8474,34.4,0.1,0.0,,,,,1988,Jun,111.63333333333334,41.9
36029,Jul-88,823,Tony Grove Lake,8474,34.5,0.1,0.0,,,,,1988,Jul,111.63333333333334,41.9
36030,Aug-88,823,Tony Grove Lake,8474,34.6,0.9,0.0,,,,,1988,Aug,111.63333333333334,41.9
36031,Sep-88,823,Tony Grove Lake,8474,35.5,0.9,0.0,,,,,1988,Sep,111.63333333333334,41.9
36032,Oct-88,823,Tony Grove Lake,8474,0.0,0.1,0.0,,,,,1988,Oct,111.63333333333334,41.9
36033,Nov-88,823,Tony Grove Lake,8474,0.1,12.1,0.0,,,,,1988,Nov,111.63333333333334,41.9
36034,Dec-88,823,Tony Grove Lake,8474,12.2,4.1,10.4,,,,,1988,Dec,111.63333333333334,41.9
36035,Jan-89,823,Tony Grove Lake,8474,16.3,6.9,15.7,,,,,1989,Jan,111.63333333333334,41.9
36036,Feb-89,823,Tony Grove Lake,8474,23.2,5.6,24.0,,,,,1989,Feb,111.63333333333334,41.9
36037,Mar-89,823,Tony Grove Lake,8474,28.8,10.6,31.6,,,,,1989,Mar,111.63333333333334,41.9
36038,Apr-89,823,Tony Grove Lake,8474,39.4,4.7,43.1,,,,,1989,Apr,111.63333333333334,41.9
36039,May-89,823,Tony Grove Lake,8474,44.1,2.6,35.7,,,,,1989,May,111.63333333333334,41.9
36040,Jun-89,823,Tony Grove Lake,8474,46.7,2.5,8.6,,,,,1989,Jun,111.63333333333334,41.9
36041,Jul-89,823,Tony Grove Lake,8474,49.2,0.2,0.0,,,,,1989,Jul,111.63333333333334,41.9
36042,Aug-89,823,Tony Grove Lake,8474,49.4,0.5,0.0,,,,,1989,Aug,111.63333333333334,41.9
36043,Sep-89,823,Tony Grove Lake,8474,49.9,2.0,0.0,,,,,1989,Sep,111.63333333333334,41.9
36044,Oct-89,823,Tony Grove Lake,8474,0.0,2.7,0.0,,,,,1989,Oct,111.63333333333334,41.9
36045,Nov-89,823,Tony Grove Lake,8474,2.7,5.1,1.2,,,,,1989,Nov,111.63333333333334,41.9
36046,Dec-89,823,Tony Grove Lake,8474,7.8,1.7,5.0,,,,,1989,Dec,111.63333333333334,41.9
36047,Jan-90,823,Tony Grove Lake,8474,9.5,7.0,8.6,,,,,1990,Jan,111.63333333333334,41.9
36048,Feb-90,823,Tony Grove Lake,8474,16.5,3.2,16.6,,,,,1990,Feb,111.63333333333334,41.9
36049,Mar-90,823,Tony Grove Lake,8474,19.7,3.3,21.2,,,,,1990,Mar,111.63333333333334,41.9
36050,Apr-90,823,Tony Grove Lake,8474,23.0,4.9,24.3,,,,,1990,Apr,111.63333333333334,41.9
36051,May-90,823,Tony Grove Lake,8474,27.9,3.3,13.5,,,,,1990,May,111.63333333333334,41.9
36052,Jun-90,823,Tony Grove Lake,8474,31.2,2.1,0.0,,,,,1990,Jun,111.63333333333334,41.9
36053,Jul-90,823,Tony Grove Lake,8474,33.3,0.5,0.0,,,,,1990,Jul,111.63333333333334,41.9
36054,Aug-90,823,Tony Grove Lake,8474,33.8,1.1,0.0,,,,,1990,Aug,111.63333333333334,41.9
36055,Sep-90,823,Tony Grove Lake,8474,34.9,2.0,0.0,,,,,1990,Sep,111.63333333333334,41.9
36056,Oct-90,823,Tony Grove Lake,8474,0.0,2.7,0.0,,,,,1990,Oct,111.63333333333334,41.9
36057,Nov-90,823,Tony Grove Lake,8474,2.7,4.9,0.5,,,,,1990,Nov,111.63333333333334,41.9
36058,Dec-90,823,Tony Grove Lake,8474,7.6,5.8,4.6,,,,,1990,Dec,111.63333333333334,41.9
36059,Jan-91,823,Tony Grove Lake,8474,13.4,4.8,10.5,,,,,1991,Jan,111.63333333333334,41.9
36060,Feb-91,823,Tony Grove Lake,8474,18.2,2.1,16.7,,,,,1991,Feb,111.63333333333334,41.9
36061,Mar-91,823,Tony Grove Lake,8474,20.3,7.0,20.7,,,,,1991,Mar,111.63333333333334,41.9
36062,Apr-91,823,Tony Grove Lake,8474,27.3,4.6,28.3,,,,,1991,Apr,111.63333333333334,41.9
36063,May-91,823,Tony Grove Lake,8474,31.9,4.7,28.3,,,,,1991,May,111.63333333333334,41.9
36064,Jun-91,823,Tony Grove Lake,8474,36.6,1.7,12.6,,,,,1991,Jun,111.63333333333334,41.9
36065,Jul-91,823,Tony Grove Lake,8474,38.3,0.3,0.0,,,,,1991,Jul,111.63333333333334,41.9
36066,Aug-91,823,Tony Grove Lake,8474,38.6,1.6,0.0,,,,,1991,Aug,111.63333333333334,41.9
36067,Sep-91,823,Tony Grove Lake,8474,40.2,2.1,0.0,,,,,1991,Sep,111.63333333333334,41.9
36068,Oct-91,823,Tony Grove Lake,8474,0.0,3.3,0.0,,,,,1991,Oct,111.63333333333334,41.9
36069,Nov-91,823,Tony Grove Lake,8474,3.3,11.0,1.2,,,,,1991,Nov,111.63333333333334,41.9
36070,Dec-91,823,Tony Grove Lake,8474,14.3,1.7,9.5,,,,,1991,Dec,111.63333333333334,41.9
36071,Jan-92,823,Tony Grove Lake,8474,16.0,1.0,10.8,,,,,1992,Jan,111.63333333333334,41.9
36072,Feb-92,823,Tony Grove Lake,8474,17.0,4.1,11.7,,,,,1992,Feb,111.63333333333334,41.9
36073,Mar-92,823,Tony Grove Lake,8474,21.1,2.1,15.9,,,,,1992,Mar,111.63333333333334,41.9
36074,Apr-92,823,Tony Grove Lake,8474,23.2,3.7,16.9,,,,,1992,Apr,111.63333333333334,41.9
36075,May-92,823,Tony Grove Lake,8474,26.9,1.7,5.3,,,,,1992,May,111.63333333333334,41.9
36076,Jun-92,823,Tony Grove Lake,8474,28.6,3.0,0.0,,,,,1992,Jun,111.63333333333334,41.9
36077,Jul-92,823,Tony Grove Lake,8474,31.6,2.1,0.0,,,,,1992,Jul,111.63333333333334,41.9
36078,Aug-92,823,Tony Grove Lake,8474,33.7,0.4,0.0,,,,,1992,Aug,111.63333333333334,41.9
36079,Sep-92,823,Tony Grove Lake,8474,34.1,1.2,0.0,,,,,1992,Sep,111.63333333333334,41.9
36080,Oct-92,823,Tony Grove Lake,8474,0.0,3.8,0.0,,,,,1992,Oct,111.63333333333334,41.9
36081,Nov-92,823,Tony Grove Lake,8474,3.8,7.2,1.7,,,,,1992,Nov,111.63333333333334,41.9
36082,Dec-92,823,Tony Grove Lake,8474,11.0,6.8,7.8,,,,,1992,Dec,111.63333333333334,41.9
36083,Jan-93,823,Tony Grove Lake,8474,17.8,7.4,15.7,,,,,1993,Jan,111.63333333333334,41.9
36084,Feb-93,823,Tony Grove Lake,8474,25.2,5.1,22.4,,,,,1993,Feb,111.63333333333334,41.9
36085,Mar-93,823,Tony Grove Lake,8474,30.3,8.3,29.0,,,,,1993,Mar,111.63333333333334,41.9
36086,Apr-93,823,Tony Grove Lake,8474,38.6,6.2,35.7,,,,,1993,Apr,111.63333333333334,41.9
36087,May-93,823,Tony Grove Lake,8474,44.8,4.1,40.5,,,,,1993,May,111.63333333333334,41.9
36088,Jun-93,823,Tony Grove Lake,8474,48.9,5.0,15.1,,,,,1993,Jun,111.63333333333334,41.9
36089,Jul-93,823,Tony Grove Lake,8474,53.9,3.6,0.0,,,,,1993,Jul,111.63333333333334,41.9
36090,Aug-93,823,Tony Grove Lake,8474,57.5,1.8,0.0,,,,,1993,Aug,111.63333333333334,41.9
36091,Sep-93,823,Tony Grove Lake,8474,59.3,0.9,0.0,,,,,1993,Sep,111.63333333333334,41.9
36092,Oct-93,823,Tony Grove Lake,8474,0.0,3.2,0.0,,,,,1993,Oct,111.63333333333334,41.9
36093,Nov-93,823,Tony Grove Lake,8474,3.2,2.3,0.7,,,,,1993,Nov,111.63333333333334,41.9
36094,Dec-93,823,Tony Grove Lake,8474,5.5,4.5,3.0,,,,,1993,Dec,111.63333333333334,41.9
36095,Jan-94,823,Tony Grove Lake,8474,10.0,5.1,7.8,,,,,1994,Jan,111.63333333333334,41.9
36096,Feb-94,823,Tony Grove Lake,8474,15.1,7.7,12.5,,,,,1994,Feb,111.63333333333334,41.9
36097,Mar-94,823,Tony Grove Lake,8474,22.8,5.0,20.9,,,,,1994,Mar,111.63333333333334,41.9
36098,Apr-94,823,Tony Grove Lake,8474,27.8,3.3,26.8,,,,,1994,Apr,111.63333333333334,41.9
36099,May-94,823,Tony Grove Lake,8474,31.1,2.3,22.6,,,,,1994,May,111.63333333333334,41.9
36100,Jun-94,823,Tony Grove Lake,8474,33.4,0.6,0.0,,,,,1994,Jun,111.63333333333334,41.9
36101,Jul-94,823,Tony Grove Lake,8474,34.0,0.2,0.0,,,,,1994,Jul,111.63333333333334,41.9
36102,Aug-94,823,Tony Grove Lake,8474,34.2,0.5,0.0,,,,,1994,Aug,111.63333333333334,41.9
36103,Sep-94,823,Tony Grove Lake,8474,34.7,0.6,0.0,,,,,1994,Sep,111.63333333333334,41.9
36104,Oct-94,823,Tony Grove Lake,8474,0.0,4.9,0.0,,,,,1994,Oct,111.63333333333334,41.9
36105,Nov-94,823,Tony Grove Lake,8474,4.9,7.0,0.6,,,,,1994,Nov,111.63333333333334,41.9
36106,Dec-94,823,Tony Grove Lake,8474,11.9,4.2,7.1,,,,,1994,Dec,111.63333333333334,41.9
36107,Jan-95,823,Tony Grove Lake,8474,16.1,8.0,10.7,,,,,1995,Jan,111.63333333333334,41.9
36108,Feb-95,823,Tony Grove Lake,8474,24.1,5.7,19.1,,,,,1995,Feb,111.63333333333334,41.9
36109,Mar-95,823,Tony Grove Lake,8474,29.8,8.1,25.2,,,,,1995,Mar,111.63333333333334,41.9
36110,Apr-95,823,Tony Grove Lake,8474,37.9,4.2,33.6,,,,,1995,Apr,111.63333333333334,41.9
36111,May-95,823,Tony Grove Lake,8474,42.1,4.1,33.5,,,,,1995,May,111.63333333333334,41.9
36112,Jun-95,823,Tony Grove Lake,8474,46.2,2.4,24.4,,,,,1995,Jun,111.63333333333334,41.9
36113,Jul-95,823,Tony Grove Lake,8474,48.6,1.0,0.0,,,,,1995,Jul,111.63333333333334,41.9
36114,Aug-95,823,Tony Grove Lake,8474,49.6,0.3,0.0,,,,,1995,Aug,111.63333333333334,41.9
36115,Sep-95,823,Tony Grove Lake,8474,49.9,0.7,0.0,,,,,1995,Sep,111.63333333333334,41.9
36116,Oct-95,823,Tony Grove Lake,8474,0.0,3.6,0.0,,,,,1995,Oct,111.63333333333334,41.9
36117,Nov-95,823,Tony Grove Lake,8474,3.6,9.2,1.4,,,,,1995,Nov,111.63333333333334,41.9
36118,Dec-95,823,Tony Grove Lake,8474,12.8,10.6,8.8,,,,,1995,Dec,111.63333333333334,41.9
36119,Jan-96,823,Tony Grove Lake,8474,23.4,11.9,18.6,,,,,1996,Jan,111.63333333333334,41.9
36120,Feb-96,823,Tony Grove Lake,8474,35.3,5.6,31.6,,,,,1996,Feb,111.63333333333334,41.9
36121,Mar-96,823,Tony Grove Lake,8474,40.9,2.6,38.3,,,,,1996,Mar,111.63333333333334,41.9
36122,Apr-96,823,Tony Grove Lake,8474,43.5,3.8,42.2,,,,,1996,Apr,111.63333333333334,41.9
36123,May-96,823,Tony Grove Lake,8474,47.3,3.0,41.9,,,,,1996,May,111.63333333333334,41.9
36124,Jun-96,823,Tony Grove Lake,8474,50.3,0.2,36.7,,,,,1996,Jun,111.63333333333334,41.9
36125,Jul-96,823,Tony Grove Lake,8474,50.5,1.1,0.0,,,,,1996,Jul,111.63333333333334,41.9
36126,Aug-96,823,Tony Grove Lake,8474,51.6,0.1,0.0,,,,,1996,Aug,111.63333333333334,41.9
36127,Sep-96,823,Tony Grove Lake,8474,51.7,0.4,0.0,,,,,1996,Sep,111.63333333333334,41.9
36128,Oct-96,823,Tony Grove Lake,8474,0.0,4.8,0.0,,,,,1996,Oct,111.63333333333334,41.9
36129,Nov-96,823,Tony Grove Lake,8474,4.8,8.2,3.2,,,,,1996,Nov,111.63333333333334,41.9
36130,Dec-96,823,Tony Grove Lake,8474,13.0,17.8,9.9,,,,,1996,Dec,111.63333333333334,41.9
36131,Jan-97,823,Tony Grove Lake,8474,30.8,16.9,30.9,,,,,1997,Jan,111.63333333333334,41.9
36132,Feb-97,823,Tony Grove Lake,8474,47.7,2.4,48.5,,,,,1997,Feb,111.63333333333334,41.9
36133,Mar-97,823,Tony Grove Lake,8474,50.1,4.4,51.2,,,,,1997,Mar,111.63333333333334,41.9
36134,Apr-97,823,Tony Grove Lake,8474,54.5,3.7,53.9,,,,,1997,Apr,111.63333333333334,41.9
36135,May-97,823,Tony Grove Lake,8474,58.2,3.9,55.0,,,,,1997,May,111.63333333333334,41.9
36136,Jun-97,823,Tony Grove Lake,8474,62.1,2.3,24.3,,,,,1997,Jun,111.63333333333334,41.9
36137,Jul-97,823,Tony Grove Lake,8474,64.4,2.6,0.0,,,,,1997,Jul,111.63333333333334,41.9
36138,Aug-97,823,Tony Grove Lake,8474,67.0,1.9,0.0,,,,,1997,Aug,111.63333333333334,41.9
36139,Sep-97,823,Tony Grove Lake,8474,68.9,2.2,0.0,,,,,1997,Sep,111.63333333333334,41.9
36140,Oct-97,823,Tony Grove Lake,8474,0.0,3.2,0.0,,,,,1997,Oct,111.63333333333334,41.9
36141,Nov-97,823,Tony Grove Lake,8474,3.2,4.2,2.6,7.0,,,,1997,Nov,111.63333333333334,41.9
36142,Dec-97,823,Tony Grove Lake,8474,7.4,2.4,7.5,,,,,1997,Dec,111.63333333333334,41.9
36143,Jan-98,823,Tony Grove Lake,8474,9.8,14.6,9.8,,,,,1998,Jan,111.63333333333334,41.9
36144,Feb-98,823,Tony Grove Lake,8474,24.4,6.2,30.3,,,,,1998,Feb,111.63333333333334,41.9
36145,Mar-98,823,Tony Grove Lake,8474,30.6,5.6,37.6,,,,,1998,Mar,111.63333333333334,41.9
36146,Apr-98,823,Tony Grove Lake,8474,36.2,3.4,41.6,,,,,1998,Apr,111.63333333333334,41.9
36147,May-98,823,Tony Grove Lake,8474,39.6,4.2,39.5,,,,,1998,May,111.63333333333334,41.9
36148,Jun-98,823,Tony Grove Lake,8474,43.8,2.4,20.0,34.0,,,,1998,Jun,111.63333333333334,41.9
36149,Jul-98,823,Tony Grove Lake,8474,46.2,0.5,0.0,,,,,1998,Jul,111.63333333333334,41.9
36150,Aug-98,823,Tony Grove Lake,8474,46.7,0.7,0.0,2.0,,,,1998,Aug,111.63333333333334,41.9
36151,Sep-98,823,Tony Grove Lake,8474,47.4,2.0,0.0,,,,,1998,Sep,111.63333333333334,41.9
36152,Oct-98,823,Tony Grove Lake,8474,0.0,3.2,0.0,0.0,,,,1998,Oct,111.63333333333334,41.9
36153,Nov-98,823,Tony Grove Lake,8474,3.2,5.8,0.1,2.0,,,,1998,Nov,111.63333333333334,41.9
36154,Dec-98,823,Tony Grove Lake,8474,9.0,5.0,6.6,30.0,,,,1998,Dec,111.63333333333334,41.9
36155,Jan-99,823,Tony Grove Lake,8474,14.0,8.1,12.7,53.0,,,,1999,Jan,111.63333333333334,41.9
36156,Feb-99,823,Tony Grove Lake,8474,22.1,10.0,24.5,82.0,,,,1999,Feb,111.63333333333334,41.9
36157,Mar-99,823,Tony Grove Lake,8474,32.1,5.3,37.5,102.0,,,,1999,Mar,111.63333333333334,41.9
36158,Apr-99,823,Tony Grove Lake,8474,37.4,5.5,43.3,100.0,,,,1999,Apr,111.63333333333334,41.9
36159,May-99,823,Tony Grove Lake,8474,42.9,3.7,46.7,90.0,,,,1999,May,111.63333333333334,41.9
36160,Jun-99,823,Tony Grove Lake,8474,46.6,1.3,30.8,52.0,,,,1999,Jun,111.63333333333334,41.9
36161,Jul-99,823,Tony Grove Lake,8474,47.9,0.6,0.0,,,,,1999,Jul,111.63333333333334,41.9
36162,Aug-99,823,Tony Grove Lake,8474,48.5,1.1,0.0,2.0,,,,1999,Aug,111.63333333333334,41.9
36163,Sep-99,823,Tony Grove Lake,8474,49.6,0.4,0.0,,,,,1999,Sep,111.63333333333334,41.9
36164,Oct-99,823,Tony Grove Lake,8474,0.0,0.7,0.0,0.0,,,,1999,Oct,111.63333333333334,41.9
36165,Nov-99,823,Tony Grove Lake,8474,0.7,2.1,0.0,0.0,,,,1999,Nov,111.63333333333334,41.9
36166,Dec-99,823,Tony Grove Lake,8474,2.8,3.8,2.4,11.0,,,,1999,Dec,111.63333333333334,41.9
36167,Jan-00,823,Tony Grove Lake,8474,6.6,8.8,7.2,25.0,,,,2000,Jan,111.63333333333334,41.9
36168,Feb-00,823,Tony Grove Lake,8474,15.4,8.0,18.5,61.0,,,,2000,Feb,111.63333333333334,41.9
36169,Mar-00,823,Tony Grove Lake,8474,23.4,5.0,29.3,85.0,,,,2000,Mar,111.63333333333334,41.9
36170,Apr-00,823,Tony Grove Lake,8474,28.4,2.4,34.5,80.0,,,,2000,Apr,111.63333333333334,41.9
36171,May-00,823,Tony Grove Lake,8474,30.8,3.5,23.3,44.0,,,,2000,May,111.63333333333334,41.9
36172,Jun-00,823,Tony Grove Lake,8474,34.3,0.7,0.0,0.0,,,,2000,Jun,111.63333333333334,41.9
36173,Jul-00,823,Tony Grove Lake,8474,35.0,0.0,0.0,0.0,,,,2000,Jul,111.63333333333334,41.9
36174,Aug-00,823,Tony Grove Lake,8474,35.0,2.4,0.0,0.0,,,,2000,Aug,111.63333333333334,41.9
36175,Sep-00,823,Tony Grove Lake,8474,37.4,1.0,0.0,0.0,,,,2000,Sep,111.63333333333334,41.9
36176,Oct-00,823,Tony Grove Lake,8474,0.0,4.5,0.0,0.0,,,,2000,Oct,111.63333333333334,41.9
36177,Nov-00,823,Tony Grove Lake,8474,4.5,3.3,1.4,3.0,,,,2000,Nov,111.63333333333334,41.9
36178,Dec-00,823,Tony Grove Lake,8474,7.8,7.1,4.7,23.0,,,,2000,Dec,111.63333333333334,41.9
36179,Jan-01,823,Tony Grove Lake,8474,14.9,2.6,12.8,46.0,,,,2001,Jan,111.63333333333334,41.9
36180,Feb-01,823,Tony Grove Lake,8474,17.5,4.1,15.6,54.0,,,,2001,Feb,111.63333333333334,41.9
36181,Mar-01,823,Tony Grove Lake,8474,21.6,2.8,20.7,66.0,,,,2001,Mar,111.63333333333334,41.9
36182,Apr-01,823,Tony Grove Lake,8474,24.4,4.0,22.2,53.0,,,,2001,Apr,111.63333333333334,41.9
36183,May-01,823,Tony Grove Lake,8474,28.4,2.8,17.1,36.0,,,,2001,May,111.63333333333334,41.9
36184,Jun-01,823,Tony Grove Lake,8474,31.2,1.7,0.0,0.0,,,,2001,Jun,111.63333333333334,41.9
36185,Jul-01,823,Tony Grove Lake,8474,32.9,1.3,0.0,0.0,,,,2001,Jul,111.63333333333334,41.9
36186,Aug-01,823,Tony Grove Lake,8474,34.2,0.3,0.0,0.0,,,,2001,Aug,111.63333333333334,41.9
36187,Sep-01,823,Tony Grove Lake,8474,34.5,1.2,0.0,0.0,,,,2001,Sep,111.63333333333334,41.9
36188,Oct-01,823,Tony Grove Lake,8474,0.0,3.6,0.0,0.0,,,,2001,Oct,111.63333333333334,41.9
36189,Nov-01,823,Tony Grove Lake,8474,3.6,4.7,1.4,6.0,,,,2001,Nov,111.63333333333334,41.9
36190,Dec-01,823,Tony Grove Lake,8474,8.3,8.3,4.5,32.0,,,,2001,Dec,111.63333333333334,41.9
36191,Jan-02,823,Tony Grove Lake,8474,16.6,3.7,15.0,48.0,,,,2002,Jan,111.63333333333334,41.9
36192,Feb-02,823,Tony Grove Lake,8474,20.3,4.2,20.0,64.0,,,,2002,Feb,111.63333333333334,41.9
36193,Mar-02,823,Tony Grove Lake,8474,24.5,3.9,25.1,72.0,,,,2002,Mar,111.63333333333334,41.9
36194,Apr-02,823,Tony Grove Lake,8474,28.4,3.8,29.3,67.0,,,,2002,Apr,111.63333333333334,41.9
36195,May-02,823,Tony Grove Lake,8474,32.2,3.5,24.1,49.0,,,,2002,May,111.63333333333334,41.9
36196,Jun-02,823,Tony Grove Lake,8474,35.7,0.4,0.0,0.0,,,,2002,Jun,111.63333333333334,41.9
36197,Jul-02,823,Tony Grove Lake,8474,36.1,0.7,0.0,0.0,,,,2002,Jul,111.63333333333334,41.9
36198,Aug-02,823,Tony Grove Lake,8474,36.8,0.4,0.0,0.0,,,,2002,Aug,111.63333333333334,41.9
36199,Sep-02,823,Tony Grove Lake,8474,37.2,5.0,0.0,0.0,,,,2002,Sep,111.63333333333334,41.9
36200,Oct-02,823,Tony Grove Lake,8474,0.0,3.4,0.0,0.0,,,,2002,Oct,111.63333333333334,41.9
36201,Nov-02,823,Tony Grove Lake,8474,3.4,4.8,1.5,13.0,,,,2002,Nov,111.63333333333334,41.9
36202,Dec-02,823,Tony Grove Lake,8474,8.2,5.1,5.9,23.0,,,,2002,Dec,111.63333333333334,41.9
36203,Jan-03,823,Tony Grove Lake,8474,13.3,3.9,11.4,51.0,,,,2003,Jan,111.63333333333334,41.9
36204,Feb-03,823,Tony Grove Lake,8474,17.2,7.6,15.7,49.0,,,,2003,Feb,111.63333333333334,41.9
36205,Mar-03,823,Tony Grove Lake,8474,24.8,7.7,24.7,78.0,,,,2003,Mar,111.63333333333334,41.9
36206,Apr-03,823,Tony Grove Lake,8474,32.5,1.0,33.1,79.0,,,,2003,Apr,111.63333333333334,41.9
36207,May-03,823,Tony Grove Lake,8474,33.5,3.8,25.6,50.0,,,,2003,May,111.63333333333334,41.9
36208,Jun-03,823,Tony Grove Lake,8474,37.3,0.8,0.0,0.0,,,,2003,Jun,111.63333333333334,41.9
36209,Jul-03,823,Tony Grove Lake,8474,38.1,0.8,0.0,0.0,,,,2003,Jul,111.63333333333334,41.9
36210,Aug-03,823,Tony Grove Lake,8474,38.9,1.7,0.0,0.0,,,,2003,Aug,111.63333333333334,41.9
36211,Sep-03,823,Tony Grove Lake,8474,40.6,1.5,0.0,0.0,,,,2003,Sep,111.63333333333334,41.9
36212,Oct-03,823,Tony Grove Lake,8474,0.0,1.7,0.0,0.0,,,,2003,Oct,111.63333333333334,41.9
36213,Nov-03,823,Tony Grove Lake,8474,1.7,7.4,1.0,13.0,,,,2003,Nov,111.63333333333334,41.9
36214,Dec-03,823,Tony Grove Lake,8474,9.1,8.3,7.1,32.0,,,,2003,Dec,111.63333333333334,41.9
36215,Jan-04,823,Tony Grove Lake,8474,17.4,5.1,17.1,75.0,,,,2004,Jan,111.63333333333334,41.9
36216,Feb-04,823,Tony Grove Lake,8474,22.5,3.9,23.8,74.0,23.0,42.0,2.0,2004,Feb,111.63333333333334,41.9
36217,Mar-04,823,Tony Grove Lake,8474,26.4,2.6,29.2,83.0,36.0,59.0,13.0,2004,Mar,111.63333333333334,41.9
36218,Apr-04,823,Tony Grove Lake,8474,29.0,3.9,27.8,55.0,37.0,58.0,20.0,2004,Apr,111.63333333333334,41.9
36219,May-04,823,Tony Grove Lake,8474,32.9,4.6,21.0,40.0,43.0,63.0,25.0,2004,May,111.63333333333334,41.9
36220,Jun-04,823,Tony Grove Lake,8474,37.5,1.3,0.0,0.0,53.0,72.0,33.0,2004,Jun,111.63333333333334,41.9
